symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC280121C00061000,9.25,9.25,9.25,1.0,9.25,2025-11-14T05:00:00Z,3.0,9.25,11.32,29,A,6.61,36,A,A,2025-12-04T14:49:59.784675021Z,a,9.25,3.0,2025-11-14T20:59:34.356361944Z,X,9.25,9.25,9.25,1.0,9.25,2025-11-14T20:59:00Z,3.0,9.25,,,,,,,,,2028-01-21,61000,0.5725,0.5086,0.0117,0.2522,-0.0098,0.2381
BTC251219P00072000,,,,,,,,,32.369,36,B,29.19,36,B, ,2025-12-04T14:30:40.020371833Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,72000,,,,,,
BTC260116P00051000,5.85,5.85,5.8,2.0,5.8,2025-10-20T04:00:00Z,2.0,5.825,10.68,38,X,9.42,37,A,A,2025-12-04T14:49:55.852825893Z,a,5.85,1.0,2025-10-20T17:40:08.059358876Z,X,5.85,5.85,5.85,1.0,5.85,2025-10-20T17:40:00Z,1.0,5.85,5.7,5.7,5.7,1.0,5.7,2025-10-14T04:00:00Z,1.0,5.7,2026-01-16,51000,0.408,-0.93,0.0234,-0.0566,-0.0039,0.0188
BTC260116P00037000,1.23,1.23,1.23,1.0,1.23,2025-12-03T05:00:00Z,1.0,1.23,1.43,105,N,0.72,155,N,A,2025-12-04T14:50:00.730795618Z,g,1.23,1.0,2025-12-03T18:56:09.886239577Z,C,1.23,1.23,1.23,1.0,1.23,2025-12-03T18:56:00Z,1.0,1.23,1.6,1.6,1.6,1.0,1.6,2025-12-02T05:00:00Z,15.0,1.6,2026-01-16,37000,0.493,-0.2414,0.0451,-0.0129,-0.024,0.0438
BTC260116P00050000,12.52,12.52,12.52,1.0,12.52,2025-12-01T05:00:00Z,1.0,12.52,9.84,35,B,8.34,40,X,A,2025-12-04T14:34:42.625339195Z,a,12.52,1.0,2025-12-01T17:37:13.158349388Z,B,12.52,12.52,12.52,1.0,12.52,2025-12-01T17:37:00Z,1.0,12.52,12.2,12.2,12.2,1.0,12.2,2025-11-24T05:00:00Z,2.0,12.2,2026-01-16,50000,0.3966,-0.9157,0.0278,-0.0548,-0.0052,0.0217
BTC251219C00070000,0.3,0.3,0.3,1.0,0.3,2025-10-30T04:00:00Z,48.0,0.3,0.62,343,A,0.0,0,?,A,2025-12-04T14:49:29.788576023Z,I,0.3,48.0,2025-10-30T13:30:28.504862548Z,U,0.3,0.3,0.3,1.0,0.3,2025-10-30T13:30:00Z,48.0,0.3,1.06,1.06,1.06,1.0,1.06,2025-10-06T04:00:00Z,3.0,1.06,2025-12-19,70000,,,,,,
BTC251219P00043000,3.52,3.52,3.52,1.0,3.52,2025-12-02T05:00:00Z,1.0,3.52,3.35,370,X,2.08,462,A,A,2025-12-04T14:50:09.754103605Z,g,3.52,1.0,2025-12-02T17:38:24.28311856Z,C,3.52,3.52,3.52,1.0,3.52,2025-12-02T17:38:00Z,1.0,3.52,3.35,3.35,3.01,2.0,3.01,2025-11-28T05:00:00Z,2.0,3.18,2025-12-19,43000,0.4353,-0.6943,0.0972,-0.0128,-0.0389,0.0291
BTC280121P00075000,26.1,26.44,26.1,3.0,26.44,2025-10-06T04:00:00Z,17.0,26.237059,37.63,12,T,34.7,1,B, ,2025-12-04T14:41:43.512445103Z,I,26.1,10.0,2025-10-06T18:37:44.837738433Z,T,26.1,26.1,26.1,1.0,26.1,2025-10-06T18:37:00Z,10.0,26.1,27.95,27.95,27.95,1.0,27.95,2025-10-02T04:00:00Z,10.0,27.95,2028-01-21,75000,0.5869,-0.579,0.0112,-1.2755,-0.0035,0.2335
BTC280121C00043000,13.64,13.64,13.64,1.0,13.64,2025-11-28T05:00:00Z,1.0,13.64,15.38,26,A,11.49,42,A,A,2025-12-04T14:50:03.376019519Z,a,13.64,1.0,2025-11-28T15:28:22.380358642Z,X,13.64,13.64,13.64,1.0,13.64,2025-11-28T15:28:00Z,1.0,13.64,14.8,15.2,14.8,3.0,15.06,2025-11-14T05:00:00Z,3.0,15.02,2028-01-21,43000,0.5694,0.6692,0.0107,0.2969,-0.0091,0.2164
BTC260618P00057000,,,,,,,,,17.74,56,B,15.77,1,N,A,2025-12-04T14:35:02.363341187Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,57000,0.484,-0.7594,0.0215,-0.2567,-0.0068,0.0933
BTC260116C00066000,,,,,,,,,0.77,348,A,0.0,0,?,A,2025-12-04T14:49:29.789226435Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000,,,,,,
BTC270115P00026000,,,,,,,,,3.78,120,A,0.37,77,A,A,2025-12-04T14:50:07.473585494Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,26000,0.557,-0.1296,0.0088,-0.0822,-0.0056,0.0912
BTC270115P00030000,2.46,2.46,2.46,1.0,2.46,2025-12-02T05:00:00Z,1.0,2.46,4.03,79,A,1.57,118,A,A,2025-12-04T14:49:58.782946196Z,i,2.46,1.0,2025-12-02T18:15:58.102226467Z,B,2.46,2.46,2.46,1.0,2.46,2025-12-02T18:15:00Z,1.0,2.46,3.7,3.7,3.7,1.0,3.7,2025-12-01T05:00:00Z,1.0,3.7,2027-01-15,30000,0.5064,-0.1795,0.012,-0.1131,-0.0061,0.1131
BTC260116P00069000,,,,,,,,,29.92,25,Z,25.76,21,Z,A,2025-12-04T14:47:28.238320631Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,69000,0.6467,-0.987,0.0037,-0.0803,0.0036,0.0047
BTC280121C00040000,13.6,13.6,13.6,1.0,13.6,2025-12-02T05:00:00Z,2.0,13.6,14.76,36,A,14.16,13,B,A,2025-12-04T14:49:56.073730846Z,I,13.6,2.0,2025-12-02T14:40:59.813889208Z,I,13.6,13.6,13.6,1.0,13.6,2025-12-02T14:40:00Z,2.0,13.6,15.2,15.2,15.2,1.0,15.2,2025-11-28T05:00:00Z,2.0,15.2,2028-01-21,40000,0.5698,0.7002,0.0102,0.302,-0.0088,0.2075
BTC260116P00059000,,,,,,,,,20.47,21,Z,16.1,25,X, ,2025-12-04T14:49:55.853462871Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,59000,0.7442,-0.9015,0.0166,-0.065,-0.0153,0.0244
BTC260618P00043000,8.6,8.6,8.3,2.0,8.3,2025-11-20T05:00:00Z,2.0,8.45,7.36,246,A,5.74,308,A,A,2025-12-04T14:49:55.854024087Z,I,8.6,1.0,2025-11-20T19:45:50.983291771Z,N,8.6,8.6,8.3,2.0,8.3,2025-11-20T19:45:00Z,2.0,8.45,5.3,5.3,5.3,1.0,5.3,2025-11-05T05:00:00Z,9.0,5.3,2026-06-18,43000,0.4875,-0.4632,0.0272,-0.1369,-0.0123,0.119
BTC260116C00070000,0.2,0.2,0.2,1.0,0.2,2025-12-03T05:00:00Z,1.0,0.2,0.32,91,C,0.08,1,I,A,2025-12-04T14:48:51.584904271Z,I,0.2,1.0,2025-12-03T15:49:32.884952401Z,U,0.2,0.2,0.2,1.0,0.2,2025-12-03T15:49:00Z,1.0,0.2,0.09,0.15,0.09,2.0,0.15,2025-12-02T05:00:00Z,2.0,0.12,2026-01-16,70000,0.8457,0.0454,0.008,0.002,-0.0133,0.0134
BTC270115P00050000,14.5,14.5,14.5,1.0,14.5,2025-11-21T05:00:00Z,2.0,14.5,15.22,27,A,12.06,28,A,A,2025-12-04T14:50:06.109808426Z,I,14.67,2.0,2025-11-21T18:51:48.766962334Z,E,14.5,14.5,14.5,1.0,14.5,2025-11-21T18:51:00Z,2.0,14.5,11.84,11.84,11.84,1.0,11.84,2025-11-06T05:00:00Z,1.0,11.84,2027-01-15,50000,0.5184,-0.5098,0.0178,-0.3845,-0.0078,0.1722
BTC260320P00041000,3.8,4.5,3.8,2.0,4.5,2025-12-03T05:00:00Z,11.0,3.927273,4.42,141,X,3.35,272,A,A,2025-12-04T14:50:03.942703878Z,I,3.8,9.0,2025-12-03T18:15:08.956650467Z,U,3.8,3.8,3.8,1.0,3.8,2025-12-03T18:15:00Z,9.0,3.8,5.71,5.71,5.71,2.0,5.71,2025-12-01T05:00:00Z,2.0,5.71,2026-03-20,41000,0.4636,-0.4374,0.0386,-0.0632,-0.0168,0.0868
BTC251219P00048000,7.64,7.64,7.64,2.0,7.64,2025-12-02T05:00:00Z,2.0,7.64,7.82,101,X,6.12,73,A, ,2025-12-04T14:49:55.852904185Z,n,7.65,1.0,2025-12-02T16:02:17.633748Z,C,7.64,7.64,7.64,2.0,7.64,2025-12-02T16:02:00Z,2.0,7.64,7.5,7.5,7.5,1.0,7.5,2025-11-28T05:00:00Z,1.0,7.5,2025-12-19,48000,,,,,,
BTC260320C00073000,1.26,1.26,1.26,1.0,1.26,2025-10-30T04:00:00Z,1.0,1.26,0.77,289,A,0.0,0,?,A,2025-12-04T14:49:29.787021336Z,I,1.26,1.0,2025-10-30T13:41:32.433245351Z,Z,1.26,1.26,1.26,1.0,1.26,2025-10-30T13:41:00Z,1.0,1.26,,,,,,,,,2026-03-20,73000,,,,,,
BTC260320C00069000,3.12,3.25,3.12,2.0,3.25,2025-10-03T04:00:00Z,5.0,3.172,0.77,25,B,0.0,0,?,A,2025-12-04T14:31:18.496478452Z,g,3.12,3.0,2025-10-03T17:52:31.474796422Z,C,3.12,3.12,3.12,1.0,3.12,2025-10-03T17:52:00Z,3.0,3.12,,,,,,,,,2026-03-20,69000,,,,,,
BTC251219C00047000,0.2,0.23,0.15,5.0,0.23,2025-12-03T05:00:00Z,15.0,0.172,0.28,32,X,0.03,68,P, ,2025-12-04T14:49:55.852699899Z,f,0.2,2.0,2025-12-03T19:48:03.80689669Z,J,0.2,0.2,0.2,1.0,0.2,2025-12-03T19:48:00Z,2.0,0.2,0.2,0.22,0.15,7.0,0.2,2025-12-02T05:00:00Z,40.0,0.20025,2025-12-19,47000,0.483,0.0874,0.0397,0.0014,-0.0216,0.0132
BTC260116C00035000,6.4,6.4,6.4,1.0,6.4,2025-12-02T05:00:00Z,1.0,6.4,7.64,363,A,6.18,166,A, ,2025-12-04T14:50:08.672951632Z,I,6.45,1.0,2025-12-02T19:08:30.605122659Z,T,6.4,6.4,6.4,1.0,6.4,2025-12-02T19:08:00Z,1.0,6.4,4.6,4.6,4.32,5.0,4.37,2025-12-01T05:00:00Z,10.0,4.511,2026-01-16,35000,0.5716,0.8196,0.0328,0.0313,-0.0273,0.0369
BTC270115C00044000,11.7,11.7,11.4,6.0,11.4,2025-11-06T05:00:00Z,6.0,11.5,10.82,40,A,6.92,36,A,A,2025-12-04T14:49:53.132872797Z,I,11.7,1.0,2025-11-06T17:27:01.362646893Z,N,11.7,11.7,11.7,1.0,11.7,2025-11-06T17:27:00Z,1.0,11.7,,,,,,,,,2027-01-15,44000,0.5547,0.5919,0.0162,0.171,-0.0129,0.1677
BTC260320C00048000,2.15,2.15,2.15,1.0,2.15,2025-12-03T05:00:00Z,1.0,2.15,2.36,120,N,1.62,111,A,A,2025-12-04T14:50:06.098406756Z,I,2.15,1.0,2025-12-03T15:26:48.158752433Z,B,2.15,2.15,2.15,1.0,2.15,2025-12-03T15:26:00Z,1.0,2.15,1.7,1.7,1.7,1.0,1.7,2025-12-01T05:00:00Z,1.0,1.7,2026-03-20,48000,0.4808,0.3273,0.0341,0.0331,-0.0192,0.0795
BTC251219C00071000,0.5,0.5,0.5,1.0,0.5,2025-09-10T04:00:00Z,1.0,0.5,0.73,337,A,0.0,0,?,A,2025-12-04T14:49:29.795150703Z,a,0.5,1.0,2025-09-10T15:17:47.267368906Z,X,0.5,0.5,0.5,1.0,0.5,2025-09-10T15:17:00Z,1.0,0.5,,,,,,,,,2025-12-19,71000,,,,,,
BTC260320P00062000,,,,,,,,,21.87,33,U,19.53,33,U,A,2025-12-04T14:34:42.626445561Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,62000,0.4576,-0.9359,0.0124,-0.1712,0.0,0.0276
BTC260320P00070000,27.1,27.1,27.1,1.0,27.1,2025-11-14T05:00:00Z,5.0,27.1,31.6,23,Z,26.49,20,Z, ,2025-12-04T14:36:36.569366298Z,a,27.1,5.0,2025-11-14T17:15:27.150361791Z,X,27.1,27.1,27.1,1.0,27.1,2025-11-14T17:15:00Z,5.0,27.1,22.85,22.85,22.85,1.0,22.85,2025-10-30T04:00:00Z,5.0,22.85,2026-03-20,70000,0.6893,-0.8911,0.0123,-0.1902,-0.0067,0.0411
BTC260116P00061000,,,,,,,,,21.85,25,Z,17.71,20,B,A,2025-12-04T14:46:43.144002568Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,61000,,,,,,
BTC270115P00047000,,,,,,,,,13.3,36,B,9.35,37,A,A,2025-12-04T14:49:29.7889462Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,47000,0.5008,-0.471,0.0184,-0.3411,-0.0077,0.1718
BTC251219C00055000,0.08,0.08,0.05,2.0,0.05,2025-12-02T05:00:00Z,2.0,0.065,2.13,13,B,0.0,0,?, ,2025-12-04T14:30:02.301702008Z,f,0.08,1.0,2025-12-02T18:48:55.409310633Z,M,0.08,0.08,0.08,1.0,0.08,2025-12-02T18:48:00Z,1.0,0.08,0.05,0.26,0.05,2.0,0.26,2025-12-01T05:00:00Z,11.0,0.240909,2025-12-19,55000,,,,,,
BTC260116P00035000,0.74,0.82,0.65,5.0,0.77,2025-12-03T05:00:00Z,5.0,0.75,1.03,61,X,0.67,17,D, ,2025-12-04T14:49:40.328892313Z,a,0.74,1.0,2025-12-03T19:45:50.599364152Z,X,0.74,0.74,0.74,1.0,0.74,2025-12-03T19:45:00Z,1.0,0.74,0.9,1.15,0.88,8.0,1.15,2025-12-02T05:00:00Z,12.0,0.97,2026-01-16,35000,0.5679,-0.1792,0.0328,-0.0096,-0.0234,0.0367
BTC251219P00074000,,,,,,,,,34.49,38,X,32.119,32,U, ,2025-12-04T14:49:55.851891773Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,74000,,,,,,
BTC251219P00049000,9.75,9.75,9.75,1.0,9.75,2025-12-02T05:00:00Z,1.0,9.75,8.68,39,X,7.06,29,C, ,2025-12-04T14:42:20.931327513Z,g,9.75,1.0,2025-12-02T14:32:15.323849771Z,A,9.75,9.75,9.75,1.0,9.75,2025-12-02T14:32:00Z,1.0,9.75,8.08,8.08,8.08,1.0,8.08,2025-11-28T05:00:00Z,4.0,8.08,2025-12-19,49000,,,,,,
BTC251219C00028000,,,,,,,,,14.27,387,A,12.14,80,A,A,2025-12-04T14:49:55.852248578Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,28000,,,,,,
BTC260116P00070000,28.25,28.25,28.25,2.0,28.25,2025-11-17T05:00:00Z,10.0,28.25,30.06,25,Z,27.6,25,Z, ,2025-12-04T14:46:43.143566526Z,g,28.25,5.0,2025-11-17T16:44:04.365872224Z,C,28.25,28.25,28.25,2.0,28.25,2025-11-17T16:44:00Z,10.0,28.25,18.8,18.85,18.75,11.0,18.8,2025-07-21T04:00:00Z,120.0,18.81025,2026-01-16,70000,0.6492,-0.9887,0.0032,-0.0816,0.0041,0.0042
BTC280121C00039000,13.33,13.35,13.21,10.0,13.35,2025-12-01T05:00:00Z,10.0,13.289,16.9,39,A,13.1,66,A,A,2025-12-04T14:49:42.286147063Z,f,13.33,1.0,2025-12-01T18:57:50.244972986Z,D,13.33,13.33,13.21,5.0,13.21,2025-12-01T18:57:00Z,5.0,13.28,13.05,13.05,13.05,1.0,13.05,2025-11-25T05:00:00Z,1.0,13.05,2028-01-21,39000,0.5786,0.7122,0.0099,0.301,-0.0088,0.2036
BTC260320C00042000,3.75,3.75,3.42,7.0,3.42,2025-12-02T05:00:00Z,14.0,3.647857,4.64,303,A,3.54,18,U,A,2025-12-04T14:49:44.459933531Z,I,3.75,5.0,2025-12-02T15:51:35.88539954Z,Z,3.75,3.75,3.75,1.0,3.75,2025-12-02T15:51:00Z,5.0,3.75,2.8,3.1,2.8,2.0,3.1,2025-12-01T05:00:00Z,2.0,2.95,2026-03-20,42000,0.4993,0.53,0.0362,0.0511,-0.0224,0.0877
BTC251219P00053000,15.05,15.05,15.05,1.0,15.05,2025-11-24T05:00:00Z,9.0,15.05,13.11,1,X,10.93,1,X, ,2025-12-04T14:30:01.940978017Z,g,15.05,9.0,2025-11-24T16:25:03.604761394Z,A,15.05,15.05,15.05,1.0,15.05,2025-11-24T16:25:00Z,9.0,15.05,5.95,5.95,5.95,1.0,5.95,2025-10-15T04:00:00Z,1.0,5.95,2025-12-19,53000,,,,,,
BTC260320C00044000,3.3,3.3,3.3,1.0,3.3,2025-12-03T05:00:00Z,1.0,3.3,3.83,237,X,2.63,300,A,A,2025-12-04T14:50:04.78482342Z,I,3.3,1.0,2025-12-03T19:49:49.541389873Z,U,3.3,3.3,3.3,1.0,3.3,2025-12-03T19:49:00Z,1.0,3.3,2.04,2.04,2.04,1.0,2.04,2025-12-02T05:00:00Z,1.0,2.04,2026-03-20,44000,0.4891,0.4581,0.0368,0.045,-0.0218,0.0874
BTC270115C00025000,18.5,18.5,18.5,1.0,18.5,2025-12-02T05:00:00Z,25.0,18.5,20.15,77,A,17.52,79,A,A,2025-12-04T14:49:55.854076924Z,I,18.5,25.0,2025-12-02T15:21:29.962021816Z,I,18.5,18.5,18.5,1.0,18.5,2025-12-02T15:21:00Z,25.0,18.5,18.03,18.03,18.03,1.0,18.03,2025-11-26T05:00:00Z,1.0,18.03,2027-01-15,25000,0.582,0.8789,0.008,0.1907,-0.0078,0.0869
BTC260116P00067000,,,,,,,,,28.25,24,Z,24.46,20,B,A,2025-12-04T14:45:28.991098672Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,67000,0.9717,-0.9033,0.0126,-0.0746,-0.0206,0.024
BTC260618C00047000,4.2,4.2,4.2,1.0,4.2,2025-12-03T05:00:00Z,2.0,4.2,4.74,299,A,3.62,130,A,A,2025-12-04T14:49:55.854043825Z,a,4.2,2.0,2025-12-03T17:35:57.601360047Z,X,4.2,4.2,4.2,1.0,4.2,2025-12-03T17:35:00Z,2.0,4.2,3.0,3.0,3.0,1.0,3.0,2025-12-01T05:00:00Z,1.0,3.0,2026-06-18,47000,0.5109,0.4472,0.0258,0.0757,-0.0168,0.1185
BTC260618P00041000,5.7,5.7,5.7,1.0,5.7,2025-12-03T05:00:00Z,9.0,5.7,6.48,556,A,5.12,103,A,A,2025-12-04T14:49:57.890016394Z,I,5.7,9.0,2025-12-03T18:20:53.369385145Z,A,5.7,5.7,5.7,1.0,5.7,2025-12-03T18:20:00Z,9.0,5.7,6.95,6.95,6.95,1.0,6.95,2025-11-25T05:00:00Z,1.0,6.95,2026-06-18,41000,0.5206,-0.4072,0.0249,-0.1206,-0.0132,0.1163
BTC270115C00080000,2.36,2.36,2.26,2.0,2.26,2025-12-03T05:00:00Z,2.0,2.31,3.86,153,A,0.78,119,A,A,2025-12-04T14:49:55.852414004Z,a,2.36,1.0,2025-12-03T18:29:14.440351753Z,X,2.36,2.36,2.36,1.0,2.36,2025-12-03T18:29:00Z,1.0,2.36,2.36,2.36,2.36,1.0,2.36,2025-12-02T05:00:00Z,1.0,2.36,2027-01-15,80000,0.5581,0.2177,0.0122,0.0734,-0.0093,0.1271
BTC270115P00057000,,,,,,,,,20.73,13,S,17.48,10,M, ,2025-12-04T14:49:45.772034862Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,57000,0.5406,-0.591,0.0166,-0.4825,-0.0071,0.1678
BTC251219C00043000,0.9,0.9,0.9,1.0,0.9,2025-12-04T05:00:00Z,3.0,0.9,1.18,301,X,0.58,108,N,A,2025-12-04T14:50:00.664107248Z,I,0.9,3.0,2025-12-04T14:30:01.95091185Z,X,0.9,0.9,0.9,1.0,0.9,2025-12-04T14:30:00Z,3.0,0.9,0.9,1.0,0.8,12.0,0.9,2025-12-03T05:00:00Z,43.0,0.904884,2025-12-19,43000,0.505,0.3355,0.0871,0.0053,-0.0522,0.0302
BTC270115C00029000,15.59,15.59,15.59,1.0,15.59,2025-11-20T05:00:00Z,4.0,15.59,18.86,70,A,14.86,59,A,A,2025-12-04T14:49:54.351303294Z,a,15.59,4.0,2025-11-20T15:54:00.310362229Z,X,15.59,15.59,15.59,1.0,15.59,2025-11-20T15:54:00Z,4.0,15.59,,,,,,,,,2027-01-15,29000,0.6342,0.8171,0.0097,0.1846,-0.0105,0.1144
BTC270115P00062000,,,,,,,,,24.81,19,B,20.81,34,A,A,2025-12-04T14:49:45.596345958Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,62000,0.5287,-0.6549,0.0161,-0.553,-0.0057,0.1591
BTC280121P00042000,10.2,10.2,10.2,1.0,10.2,2025-10-17T04:00:00Z,1.0,10.2,12.94,13,B,9.43,31,A,A,2025-12-04T14:49:51.349039047Z,I,10.2,1.0,2025-10-17T14:21:48.381538414Z,P,10.2,10.2,10.2,1.0,10.2,2025-10-17T14:21:00Z,1.0,10.2,8.2,8.2,8.2,1.0,8.2,2025-10-14T04:00:00Z,1.0,8.2,2028-01-21,42000,0.5274,-0.3302,0.0115,-0.5262,-0.0052,0.2162
BTC270115P00044000,6.4,6.4,6.4,1.0,6.4,2025-09-30T04:00:00Z,2.0,6.4,11.18,25,A,8.119,26,U,A,2025-12-04T14:49:56.073354904Z,I,6.57,2.0,2025-09-30T17:40:27.219148544Z,I,6.4,6.4,6.4,1.0,6.4,2025-09-30T17:40:00Z,2.0,6.4,,,,,,,,,2027-01-15,44000,0.5133,-0.4185,0.0176,-0.2984,-0.0081,0.1687
BTC260116P00062000,,,,,,,,,22.75,23,Z,18.8,21,A, ,2025-12-04T14:42:00.202986732Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,62000,,,,,,
BTC260116P00048000,9.25,9.25,9.25,1.0,9.25,2025-11-26T05:00:00Z,1.0,9.25,8.18,60,B,6.05,50,B,A,2025-12-04T14:30:42.946100853Z,f,9.25,1.0,2025-11-26T20:09:04.068037405Z,M,9.25,9.25,9.25,1.0,9.25,2025-11-26T20:09:00Z,1.0,9.25,10.3,10.3,10.3,1.0,10.3,2025-11-24T05:00:00Z,1.0,10.3,2026-01-16,48000,0.3408,-0.8986,0.0371,-0.0517,-0.0053,0.0249
BTC260618C00020000,,,,,,,,,22.94,349,A,20.34,83,A,A,2025-12-04T14:49:55.853592433Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,20000,0.6552,0.9616,0.0042,0.0949,-0.0059,0.025
BTC260320C00064000,0.2,0.2,0.2,1.0,0.2,2025-12-01T05:00:00Z,3.0,0.2,0.78,30,U,0.03,30,U, ,2025-12-04T14:31:19.791537234Z,I,0.22,3.0,2025-12-01T14:49:40.407302121Z,T,0.2,0.2,0.2,1.0,0.2,2025-12-01T14:49:00Z,3.0,0.2,0.57,0.57,0.57,1.0,0.57,2025-11-17T05:00:00Z,3.0,0.57,2026-03-20,64000,0.5332,0.0841,0.0131,0.0088,-0.0089,0.034
BTC260320C00059000,0.67,0.67,0.67,1.0,0.67,2025-11-24T05:00:00Z,1.0,0.67,2.72,16,B,0.0,0,?, ,2025-12-04T14:30:02.381585987Z,g,0.67,1.0,2025-11-24T15:09:42.693354639Z,C,0.67,0.67,0.67,1.0,0.67,2025-11-24T15:09:00Z,1.0,0.67,3.3,3.3,3.3,1.0,3.3,2025-10-16T04:00:00Z,1.0,3.3,2026-03-20,59000,,,,,,
BTC260116P00063000,,,,,,,,,23.95,23,Z,20.27,20,B, ,2025-12-04T14:42:00.203065649Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,63000,0.7623,-0.9337,0.012,-0.071,-0.0097,0.0181
BTC260618P00046000,8.8,8.8,8.8,1.0,8.8,2025-12-03T05:00:00Z,3.0,8.8,9.3,257,X,7.82,323,A,A,2025-12-04T14:49:55.853737775Z,I,8.8,3.0,2025-12-03T14:50:05.484042416Z,E,8.8,8.8,8.8,1.0,8.8,2025-12-03T14:50:00Z,3.0,8.8,,,,,,,,,2026-06-18,46000,0.4981,-0.5346,0.0266,-0.1633,-0.0121,0.1191
BTC260116C00073000,,,,,,,,,0.73,355,A,0.0,0,?,A,2025-12-04T14:49:29.789732609Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,73000,,,,,,
BTC251219C00058000,0.21,0.21,0.21,1.0,0.21,2025-11-21T05:00:00Z,1.0,0.21,0.08,2,X,0.0,0,?, ,2025-12-04T14:30:01.931734705Z,g,0.21,1.0,2025-11-21T15:40:50.275591073Z,C,0.21,0.21,0.21,1.0,0.21,2025-11-21T15:40:00Z,1.0,0.21,0.12,0.12,0.12,1.0,0.12,2025-11-14T05:00:00Z,1.0,0.12,2025-12-19,58000,,,,,,
BTC251219C00046000,0.28,0.35,0.28,4.0,0.35,2025-12-03T05:00:00Z,4.0,0.315,0.47,58,P,0.07,57,X, ,2025-12-04T14:49:55.852583397Z,a,0.28,1.0,2025-12-03T20:47:06.81536412Z,X,0.28,0.28,0.28,1.0,0.28,2025-12-03T20:47:00Z,1.0,0.28,0.3,0.35,0.3,4.0,0.33,2025-11-26T05:00:00Z,18.0,0.336111,2025-12-19,46000,0.4974,0.1353,0.0527,0.0022,-0.0304,0.018
BTC270115P00025000,1.43,1.43,1.43,1.0,1.43,2025-12-04T05:00:00Z,2.0,1.43,2.95,138,A,0.18,95,A,A,2025-12-04T14:50:05.6343648Z,f,1.43,2.0,2025-12-04T14:30:02.311966211Z,I,1.43,1.43,1.43,1.0,1.43,2025-12-04T14:30:00Z,2.0,1.43,1.55,1.55,1.55,1.0,1.55,2025-12-02T05:00:00Z,1.0,1.55,2027-01-15,25000,0.5283,-0.1096,0.0082,-0.0674,-0.0047,0.081
BTC270115P00045000,10.93,10.93,10.93,1.0,10.93,2025-12-02T05:00:00Z,1.0,10.93,11.68,16,S,8.84,39,B, ,2025-12-04T14:49:28.675871713Z,f,10.93,1.0,2025-12-02T15:07:54.830458069Z,W,10.93,10.93,10.93,1.0,10.93,2025-12-02T15:07:00Z,1.0,10.93,11.73,11.73,11.73,1.0,11.73,2025-12-01T05:00:00Z,1.0,11.73,2027-01-15,45000,0.513,-0.4349,0.0178,-0.3127,-0.0081,0.17
BTC270115P00055000,18.1,18.1,17.8,2.0,17.8,2025-12-02T05:00:00Z,4.0,17.95,18.55,15,S,16.04,24,A,A,2025-12-04T14:50:09.425344914Z,a,18.1,2.0,2025-12-02T19:54:35.07836244Z,X,18.1,18.1,18.1,1.0,18.1,2025-12-02T19:54:00Z,2.0,18.1,19.0,19.0,19.0,1.0,19.0,2025-12-01T05:00:00Z,2.0,19.0,2027-01-15,55000,0.5224,-0.5765,0.0174,-0.4557,-0.007,0.1691
BTC260320P00047000,9.94,9.94,9.94,1.0,9.94,2025-12-01T05:00:00Z,1.0,9.94,8.31,136,B,6.84,318,A,A,2025-12-04T14:50:06.664855038Z,f,9.94,1.0,2025-12-01T14:34:27.511422138Z,X,9.94,9.94,9.94,1.0,9.94,2025-12-01T14:34:00Z,1.0,9.94,7.82,7.82,7.82,1.0,7.82,2025-11-17T05:00:00Z,5.0,7.82,2026-03-20,47000,0.4478,-0.6597,0.0371,-0.1003,-0.0135,0.0808
